,center-lon,center-lat,xmin,ymin,xmax,ymax
36,130.80700582090265,34.86840279338147,130.7,34.77852565542905,130.9140116418053,34.95827993133389
37,130.80700582090265,34.95827993133389,130.7,34.86840279338147,130.9140116418053,35.04815706928631
38,130.80700582090265,35.04815706928631,130.7,34.95827993133389,130.9140116418053,35.13803420723873
39,130.80700582090265,35.13803420723873,130.7,35.04815706928631,130.9140116418053,35.22791134519115
40,130.80700582090265,35.22791134519115,130.7,35.13803420723873,130.9140116418053,35.31778848314357
41,130.80700582090265,35.31778848314357,130.7,35.22791134519115,130.9140116418053,35.407665621095994
42,130.80700582090265,35.407665621095994,130.7,35.31778848314357,130.9140116418053,35.497542759048414
43,130.80700582090265,35.497542759048414,130.7,35.407665621095994,130.9140116418053,35.587419897000835
44,130.80700582090265,35.587419897000835,130.7,35.497542759048414,130.9140116418053,35.677297034953256
45,130.80700582090265,35.677297034953256,130.7,35.587419897000835,130.9140116418053,35.767174172905676
46,130.9140116418053,33.7,130.80700582090265,33.61012286204758,131.02101746270796,33.78987713795242
47,130.9140116418053,33.78987713795242,130.80700582090265,33.7,131.02101746270796,33.879754275904844
48,130.9140116418053,33.879754275904844,130.80700582090265,33.78987713795242,131.02101746270796,33.969631413857265
49,130.9140116418053,33.969631413857265,130.80700582090265,33.879754275904844,131.02101746270796,34.059508551809685
50,130.9140116418053,34.059508551809685,130.80700582090265,33.969631413857265,131.02101746270796,34.149385689762106
51,130.9140116418053,34.149385689762106,130.80700582090265,34.059508551809685,131.02101746270796,34.239262827714526
52,130.9140116418053,34.239262827714526,130.80700582090265,34.149385689762106,131.02101746270796,34.32913996566695
53,130.9140116418053,34.32913996566695,130.80700582090265,34.239262827714526,131.02101746270796,34.41901710361937
54,130.9140116418053,34.41901710361937,130.80700582090265,34.32913996566695,131.02101746270796,34.50889424157179
55,130.9140116418053,34.50889424157179,130.80700582090265,34.41901710361937,131.02101746270796,34.59877137952421
56,130.9140116418053,34.59877137952421,130.80700582090265,34.50889424157179,131.02101746270796,34.68864851747663
57,130.9140116418053,34.68864851747663,130.80700582090265,34.59877137952421,131.02101746270796,34.77852565542905
58,130.9140116418053,34.77852565542905,130.80700582090265,34.68864851747663,131.02101746270796,34.86840279338147
59,130.9140116418053,34.86840279338147,130.80700582090265,34.77852565542905,131.02101746270796,34.95827993133389
60,130.9140116418053,34.95827993133389,130.80700582090265,34.86840279338147,131.02101746270796,35.04815706928631
61,130.9140116418053,35.04815706928631,130.80700582090265,34.95827993133389,131.02101746270796,35.13803420723873
62,130.9140116418053,35.13803420723873,130.80700582090265,35.04815706928631,131.02101746270796,35.22791134519115
63,130.9140116418053,35.22791134519115,130.80700582090265,35.13803420723873,131.02101746270796,35.31778848314357
64,130.9140116418053,35.31778848314357,130.80700582090265,35.22791134519115,131.02101746270796,35.407665621095994
65,130.9140116418053,35.407665621095994,130.80700582090265,35.31778848314357,131.02101746270796,35.497542759048414
66,130.9140116418053,35.497542759048414,130.80700582090265,35.407665621095994,131.02101746270796,35.587419897000835
67,130.9140116418053,35.587419897000835,130.80700582090265,35.497542759048414,131.02101746270796,35.677297034953256
68,130.9140116418053,35.677297034953256,130.80700582090265,35.587419897000835,131.02101746270796,35.767174172905676
69,131.02101746270796,33.7,130.9140116418053,33.61012286204758,131.12802328361062,33.78987713795242
70,131.02101746270796,33.78987713795242,130.9140116418053,33.7,131.12802328361062,33.879754275904844
71,131.02101746270796,33.879754275904844,130.9140116418053,33.78987713795242,131.12802328361062,33.969631413857265
72,131.02101746270796,33.969631413857265,130.9140116418053,33.879754275904844,131.12802328361062,34.059508551809685
73,131.02101746270796,34.059508551809685,130.9140116418053,33.969631413857265,131.12802328361062,34.149385689762106
74,131.02101746270796,34.149385689762106,130.9140116418053,34.059508551809685,131.12802328361062,34.239262827714526
75,131.02101746270796,34.239262827714526,130.9140116418053,34.149385689762106,131.12802328361062,34.32913996566695
76,131.02101746270796,34.32913996566695,130.9140116418053,34.239262827714526,131.12802328361062,34.41901710361937
77,131.02101746270796,34.41901710361937,130.9140116418053,34.32913996566695,131.12802328361062,34.50889424157179
78,131.02101746270796,34.50889424157179,130.9140116418053,34.41901710361937,131.12802328361062,34.59877137952421
79,131.02101746270796,34.59877137952421,130.9140116418053,34.50889424157179,131.12802328361062,34.68864851747663
80,131.02101746270796,34.68864851747663,130.9140116418053,34.59877137952421,131.12802328361062,34.77852565542905
81,131.02101746270796,34.77852565542905,130.9140116418053,34.68864851747663,131.12802328361062,34.86840279338147
82,131.02101746270796,34.86840279338147,130.9140116418053,34.77852565542905,131.12802328361062,34.95827993133389
83,131.02101746270796,34.95827993133389,130.9140116418053,34.86840279338147,131.12802328361062,35.04815706928631
84,131.02101746270796,35.04815706928631,130.9140116418053,34.95827993133389,131.12802328361062,35.13803420723873
85,131.02101746270796,35.13803420723873,130.9140116418053,35.04815706928631,131.12802328361062,35.22791134519115
86,131.02101746270796,35.22791134519115,130.9140116418053,35.13803420723873,131.12802328361062,35.31778848314357
87,131.02101746270796,35.31778848314357,130.9140116418053,35.22791134519115,131.12802328361062,35.407665621095994
88,131.02101746270796,35.407665621095994,130.9140116418053,35.31778848314357,131.12802328361062,35.497542759048414
89,131.02101746270796,35.497542759048414,130.9140116418053,35.407665621095994,131.12802328361062,35.587419897000835
90,131.02101746270796,35.587419897000835,130.9140116418053,35.497542759048414,131.12802328361062,35.677297034953256
91,131.02101746270796,35.677297034953256,130.9140116418053,35.587419897000835,131.12802328361062,35.767174172905676
92,131.12802328361062,33.7,131.02101746270796,33.61012286204758,131.23502910451327,33.78987713795242
93,131.12802328361062,33.78987713795242,131.02101746270796,33.7,131.23502910451327,33.879754275904844
94,131.12802328361062,33.879754275904844,131.02101746270796,33.78987713795242,131.23502910451327,33.969631413857265
95,131.12802328361062,33.969631413857265,131.02101746270796,33.879754275904844,131.23502910451327,34.059508551809685
96,131.12802328361062,34.059508551809685,131.02101746270796,33.969631413857265,131.23502910451327,34.149385689762106
97,131.12802328361062,34.149385689762106,131.02101746270796,34.059508551809685,131.23502910451327,34.239262827714526
98,131.12802328361062,34.239262827714526,131.02101746270796,34.149385689762106,131.23502910451327,34.32913996566695
99,131.12802328361062,34.32913996566695,131.02101746270796,34.239262827714526,131.23502910451327,34.41901710361937
100,131.12802328361062,34.41901710361937,131.02101746270796,34.32913996566695,131.23502910451327,34.50889424157179
101,131.12802328361062,34.50889424157179,131.02101746270796,34.41901710361937,131.23502910451327,34.59877137952421
102,131.12802328361062,34.59877137952421,131.02101746270796,34.50889424157179,131.23502910451327,34.68864851747663
103,131.12802328361062,34.68864851747663,131.02101746270796,34.59877137952421,131.23502910451327,34.77852565542905
104,131.12802328361062,34.77852565542905,131.02101746270796,34.68864851747663,131.23502910451327,34.86840279338147
105,131.12802328361062,34.86840279338147,131.02101746270796,34.77852565542905,131.23502910451327,34.95827993133389
106,131.12802328361062,34.95827993133389,131.02101746270796,34.86840279338147,131.23502910451327,35.04815706928631
107,131.12802328361062,35.04815706928631,131.02101746270796,34.95827993133389,131.23502910451327,35.13803420723873
108,131.12802328361062,35.13803420723873,131.02101746270796,35.04815706928631,131.23502910451327,35.22791134519115
109,131.12802328361062,35.22791134519115,131.02101746270796,35.13803420723873,131.23502910451327,35.31778848314357
110,131.12802328361062,35.31778848314357,131.02101746270796,35.22791134519115,131.23502910451327,35.407665621095994
111,131.12802328361062,35.407665621095994,131.02101746270796,35.31778848314357,131.23502910451327,35.497542759048414
112,131.12802328361062,35.497542759048414,131.02101746270796,35.407665621095994,131.23502910451327,35.587419897000835
113,131.12802328361062,35.587419897000835,131.02101746270796,35.497542759048414,131.23502910451327,35.677297034953256
114,131.12802328361062,35.677297034953256,131.02101746270796,35.587419897000835,131.23502910451327,35.767174172905676
115,131.23502910451327,33.7,131.12802328361062,33.61012286204758,131.34203492541593,33.78987713795242
116,131.23502910451327,33.78987713795242,131.12802328361062,33.7,131.34203492541593,33.879754275904844
117,131.23502910451327,33.879754275904844,131.12802328361062,33.78987713795242,131.34203492541593,33.969631413857265
118,131.23502910451327,33.969631413857265,131.12802328361062,33.879754275904844,131.34203492541593,34.059508551809685
119,131.23502910451327,34.059508551809685,131.12802328361062,33.969631413857265,131.34203492541593,34.149385689762106
120,131.23502910451327,34.149385689762106,131.12802328361062,34.059508551809685,131.34203492541593,34.239262827714526
121,131.23502910451327,34.239262827714526,131.12802328361062,34.149385689762106,131.34203492541593,34.32913996566695
122,131.23502910451327,34.32913996566695,131.12802328361062,34.239262827714526,131.34203492541593,34.41901710361937
123,131.23502910451327,34.41901710361937,131.12802328361062,34.32913996566695,131.34203492541593,34.50889424157179
124,131.23502910451327,34.50889424157179,131.12802328361062,34.41901710361937,131.34203492541593,34.59877137952421
125,131.23502910451327,34.59877137952421,131.12802328361062,34.50889424157179,131.34203492541593,34.68864851747663
126,131.23502910451327,34.68864851747663,131.12802328361062,34.59877137952421,131.34203492541593,34.77852565542905
127,131.23502910451327,34.77852565542905,131.12802328361062,34.68864851747663,131.34203492541593,34.86840279338147
128,131.23502910451327,34.86840279338147,131.12802328361062,34.77852565542905,131.34203492541593,34.95827993133389
129,131.23502910451327,34.95827993133389,131.12802328361062,34.86840279338147,131.34203492541593,35.04815706928631
130,131.23502910451327,35.04815706928631,131.12802328361062,34.95827993133389,131.34203492541593,35.13803420723873
131,131.23502910451327,35.13803420723873,131.12802328361062,35.04815706928631,131.34203492541593,35.22791134519115
132,131.23502910451327,35.22791134519115,131.12802328361062,35.13803420723873,131.34203492541593,35.31778848314357
133,131.23502910451327,35.31778848314357,131.12802328361062,35.22791134519115,131.34203492541593,35.407665621095994
134,131.23502910451327,35.407665621095994,131.12802328361062,35.31778848314357,131.34203492541593,35.497542759048414
135,131.23502910451327,35.497542759048414,131.12802328361062,35.407665621095994,131.34203492541593,35.587419897000835
136,131.23502910451327,35.587419897000835,131.12802328361062,35.497542759048414,131.34203492541593,35.677297034953256
137,131.23502910451327,35.677297034953256,131.12802328361062,35.587419897000835,131.34203492541593,35.767174172905676
138,131.34203492541593,33.7,131.23502910451327,33.61012286204758,131.4490407463186,33.78987713795242
139,131.34203492541593,33.78987713795242,131.23502910451327,33.7,131.4490407463186,33.879754275904844
140,131.34203492541593,33.879754275904844,131.23502910451327,33.78987713795242,131.4490407463186,33.969631413857265
141,131.34203492541593,33.969631413857265,131.23502910451327,33.879754275904844,131.4490407463186,34.059508551809685
142,131.34203492541593,34.059508551809685,131.23502910451327,33.969631413857265,131.4490407463186,34.149385689762106
143,131.34203492541593,34.149385689762106,131.23502910451327,34.059508551809685,131.4490407463186,34.239262827714526
144,131.34203492541593,34.239262827714526,131.23502910451327,34.149385689762106,131.4490407463186,34.32913996566695
145,131.34203492541593,34.32913996566695,131.23502910451327,34.239262827714526,131.4490407463186,34.41901710361937
146,131.34203492541593,34.41901710361937,131.23502910451327,34.32913996566695,131.4490407463186,34.50889424157179
147,131.34203492541593,34.50889424157179,131.23502910451327,34.41901710361937,131.4490407463186,34.59877137952421
148,131.34203492541593,34.59877137952421,131.23502910451327,34.50889424157179,131.4490407463186,34.68864851747663
149,131.34203492541593,34.68864851747663,131.23502910451327,34.59877137952421,131.4490407463186,34.77852565542905
150,131.34203492541593,34.77852565542905,131.23502910451327,34.68864851747663,131.4490407463186,34.86840279338147
151,131.34203492541593,34.86840279338147,131.23502910451327,34.77852565542905,131.4490407463186,34.95827993133389
152,131.34203492541593,34.95827993133389,131.23502910451327,34.86840279338147,131.4490407463186,35.04815706928631
153,131.34203492541593,35.04815706928631,131.23502910451327,34.95827993133389,131.4490407463186,35.13803420723873
154,131.34203492541593,35.13803420723873,131.23502910451327,35.04815706928631,131.4490407463186,35.22791134519115
155,131.34203492541593,35.22791134519115,131.23502910451327,35.13803420723873,131.4490407463186,35.31778848314357
156,131.34203492541593,35.31778848314357,131.23502910451327,35.22791134519115,131.4490407463186,35.407665621095994
157,131.34203492541593,35.407665621095994,131.23502910451327,35.31778848314357,131.4490407463186,35.497542759048414
158,131.34203492541593,35.497542759048414,131.23502910451327,35.407665621095994,131.4490407463186,35.587419897000835
159,131.34203492541593,35.587419897000835,131.23502910451327,35.497542759048414,131.4490407463186,35.677297034953256
160,131.34203492541593,35.677297034953256,131.23502910451327,35.587419897000835,131.4490407463186,35.767174172905676
161,131.4490407463186,33.7,131.34203492541593,33.61012286204758,131.55604656722124,33.78987713795242
162,131.4490407463186,33.78987713795242,131.34203492541593,33.7,131.55604656722124,33.879754275904844
163,131.4490407463186,33.879754275904844,131.34203492541593,33.78987713795242,131.55604656722124,33.969631413857265
164,131.4490407463186,33.969631413857265,131.34203492541593,33.879754275904844,131.55604656722124,34.059508551809685
165,131.4490407463186,34.059508551809685,131.34203492541593,33.969631413857265,131.55604656722124,34.149385689762106
166,131.4490407463186,34.149385689762106,131.34203492541593,34.059508551809685,131.55604656722124,34.239262827714526
167,131.4490407463186,34.239262827714526,131.34203492541593,34.149385689762106,131.55604656722124,34.32913996566695
168,131.4490407463186,34.32913996566695,131.34203492541593,34.239262827714526,131.55604656722124,34.41901710361937
169,131.4490407463186,34.41901710361937,131.34203492541593,34.32913996566695,131.55604656722124,34.50889424157179
170,131.4490407463186,34.50889424157179,131.34203492541593,34.41901710361937,131.55604656722124,34.59877137952421
171,131.4490407463186,34.59877137952421,131.34203492541593,34.50889424157179,131.55604656722124,34.68864851747663
172,131.4490407463186,34.68864851747663,131.34203492541593,34.59877137952421,131.55604656722124,34.77852565542905
173,131.4490407463186,34.77852565542905,131.34203492541593,34.68864851747663,131.55604656722124,34.86840279338147
174,131.4490407463186,34.86840279338147,131.34203492541593,34.77852565542905,131.55604656722124,34.95827993133389
175,131.4490407463186,34.95827993133389,131.34203492541593,34.86840279338147,131.55604656722124,35.04815706928631
176,131.4490407463186,35.04815706928631,131.34203492541593,34.95827993133389,131.55604656722124,35.13803420723873
177,131.4490407463186,35.13803420723873,131.34203492541593,35.04815706928631,131.55604656722124,35.22791134519115
178,131.4490407463186,35.22791134519115,131.34203492541593,35.13803420723873,131.55604656722124,35.31778848314357
179,131.4490407463186,35.31778848314357,131.34203492541593,35.22791134519115,131.55604656722124,35.407665621095994
180,131.4490407463186,35.407665621095994,131.34203492541593,35.31778848314357,131.55604656722124,35.497542759048414
181,131.4490407463186,35.497542759048414,131.34203492541593,35.407665621095994,131.55604656722124,35.587419897000835
182,131.4490407463186,35.587419897000835,131.34203492541593,35.497542759048414,131.55604656722124,35.677297034953256
183,131.4490407463186,35.677297034953256,131.34203492541593,35.587419897000835,131.55604656722124,35.767174172905676
184,131.55604656722124,33.7,131.4490407463186,33.61012286204758,131.6630523881239,33.78987713795242
185,131.55604656722124,33.78987713795242,131.4490407463186,33.7,131.6630523881239,33.879754275904844
186,131.55604656722124,33.879754275904844,131.4490407463186,33.78987713795242,131.6630523881239,33.969631413857265
187,131.55604656722124,33.969631413857265,131.4490407463186,33.879754275904844,131.6630523881239,34.059508551809685
188,131.55604656722124,34.059508551809685,131.4490407463186,33.969631413857265,131.6630523881239,34.149385689762106
189,131.55604656722124,34.149385689762106,131.4490407463186,34.059508551809685,131.6630523881239,34.239262827714526
190,131.55604656722124,34.239262827714526,131.4490407463186,34.149385689762106,131.6630523881239,34.32913996566695
191,131.55604656722124,34.32913996566695,131.4490407463186,34.239262827714526,131.6630523881239,34.41901710361937
192,131.55604656722124,34.41901710361937,131.4490407463186,34.32913996566695,131.6630523881239,34.50889424157179
193,131.55604656722124,34.50889424157179,131.4490407463186,34.41901710361937,131.6630523881239,34.59877137952421
194,131.55604656722124,34.59877137952421,131.4490407463186,34.50889424157179,131.6630523881239,34.68864851747663
195,131.55604656722124,34.68864851747663,131.4490407463186,34.59877137952421,131.6630523881239,34.77852565542905
196,131.55604656722124,34.77852565542905,131.4490407463186,34.68864851747663,131.6630523881239,34.86840279338147
197,131.55604656722124,34.86840279338147,131.4490407463186,34.77852565542905,131.6630523881239,34.95827993133389
198,131.55604656722124,34.95827993133389,131.4490407463186,34.86840279338147,131.6630523881239,35.04815706928631
199,131.55604656722124,35.04815706928631,131.4490407463186,34.95827993133389,131.6630523881239,35.13803420723873
200,131.55604656722124,35.13803420723873,131.4490407463186,35.04815706928631,131.6630523881239,35.22791134519115
201,131.55604656722124,35.22791134519115,131.4490407463186,35.13803420723873,131.6630523881239,35.31778848314357
202,131.55604656722124,35.31778848314357,131.4490407463186,35.22791134519115,131.6630523881239,35.407665621095994
203,131.55604656722124,35.407665621095994,131.4490407463186,35.31778848314357,131.6630523881239,35.497542759048414
204,131.55604656722124,35.497542759048414,131.4490407463186,35.407665621095994,131.6630523881239,35.587419897000835
205,131.55604656722124,35.587419897000835,131.4490407463186,35.497542759048414,131.6630523881239,35.677297034953256
206,131.55604656722124,35.677297034953256,131.4490407463186,35.587419897000835,131.6630523881239,35.767174172905676
207,131.6630523881239,33.7,131.55604656722124,33.61012286204758,131.77005820902656,33.78987713795242
208,131.6630523881239,33.78987713795242,131.55604656722124,33.7,131.77005820902656,33.879754275904844
209,131.6630523881239,33.879754275904844,131.55604656722124,33.78987713795242,131.77005820902656,33.969631413857265
210,131.6630523881239,33.969631413857265,131.55604656722124,33.879754275904844,131.77005820902656,34.059508551809685
211,131.6630523881239,34.059508551809685,131.55604656722124,33.969631413857265,131.77005820902656,34.149385689762106
212,131.6630523881239,34.149385689762106,131.55604656722124,34.059508551809685,131.77005820902656,34.239262827714526
213,131.6630523881239,34.239262827714526,131.55604656722124,34.149385689762106,131.77005820902656,34.32913996566695
214,131.6630523881239,34.32913996566695,131.55604656722124,34.239262827714526,131.77005820902656,34.41901710361937
215,131.6630523881239,34.41901710361937,131.55604656722124,34.32913996566695,131.77005820902656,34.50889424157179
216,131.6630523881239,34.50889424157179,131.55604656722124,34.41901710361937,131.77005820902656,34.59877137952421
217,131.6630523881239,34.59877137952421,131.55604656722124,34.50889424157179,131.77005820902656,34.68864851747663
218,131.6630523881239,34.68864851747663,131.55604656722124,34.59877137952421,131.77005820902656,34.77852565542905
219,131.6630523881239,34.77852565542905,131.55604656722124,34.68864851747663,131.77005820902656,34.86840279338147
220,131.6630523881239,34.86840279338147,131.55604656722124,34.77852565542905,131.77005820902656,34.95827993133389
221,131.6630523881239,34.95827993133389,131.55604656722124,34.86840279338147,131.77005820902656,35.04815706928631
222,131.6630523881239,35.04815706928631,131.55604656722124,34.95827993133389,131.77005820902656,35.13803420723873
223,131.6630523881239,35.13803420723873,131.55604656722124,35.04815706928631,131.77005820902656,35.22791134519115
224,131.6630523881239,35.22791134519115,131.55604656722124,35.13803420723873,131.77005820902656,35.31778848314357
225,131.6630523881239,35.31778848314357,131.55604656722124,35.22791134519115,131.77005820902656,35.407665621095994
226,131.6630523881239,35.407665621095994,131.55604656722124,35.31778848314357,131.77005820902656,35.497542759048414
227,131.6630523881239,35.497542759048414,131.55604656722124,35.407665621095994,131.77005820902656,35.587419897000835
228,131.6630523881239,35.587419897000835,131.55604656722124,35.497542759048414,131.77005820902656,35.677297034953256
229,131.6630523881239,35.677297034953256,131.55604656722124,35.587419897000835,131.77005820902656,35.767174172905676
230,131.77005820902656,33.7,131.6630523881239,33.61012286204758,131.87706402992922,33.78987713795242
231,131.77005820902656,33.78987713795242,131.6630523881239,33.7,131.87706402992922,33.879754275904844
232,131.77005820902656,33.879754275904844,131.6630523881239,33.78987713795242,131.87706402992922,33.969631413857265
233,131.77005820902656,33.969631413857265,131.6630523881239,33.879754275904844,131.87706402992922,34.059508551809685
234,131.77005820902656,34.059508551809685,131.6630523881239,33.969631413857265,131.87706402992922,34.149385689762106
235,131.77005820902656,34.149385689762106,131.6630523881239,34.059508551809685,131.87706402992922,34.239262827714526
236,131.77005820902656,34.239262827714526,131.6630523881239,34.149385689762106,131.87706402992922,34.32913996566695
237,131.77005820902656,34.32913996566695,131.6630523881239,34.239262827714526,131.87706402992922,34.41901710361937
238,131.77005820902656,34.41901710361937,131.6630523881239,34.32913996566695,131.87706402992922,34.50889424157179
239,131.77005820902656,34.50889424157179,131.6630523881239,34.41901710361937,131.87706402992922,34.59877137952421
240,131.77005820902656,34.59877137952421,131.6630523881239,34.50889424157179,131.87706402992922,34.68864851747663
241,131.77005820902656,34.68864851747663,131.6630523881239,34.59877137952421,131.87706402992922,34.77852565542905
242,131.77005820902656,34.77852565542905,131.6630523881239,34.68864851747663,131.87706402992922,34.86840279338147
243,131.77005820902656,34.86840279338147,131.6630523881239,34.77852565542905,131.87706402992922,34.95827993133389
244,131.77005820902656,34.95827993133389,131.6630523881239,34.86840279338147,131.87706402992922,35.04815706928631
245,131.77005820902656,35.04815706928631,131.6630523881239,34.95827993133389,131.87706402992922,35.13803420723873
246,131.77005820902656,35.13803420723873,131.6630523881239,35.04815706928631,131.87706402992922,35.22791134519115
247,131.77005820902656,35.22791134519115,131.6630523881239,35.13803420723873,131.87706402992922,35.31778848314357
248,131.77005820902656,35.31778848314357,131.6630523881239,35.22791134519115,131.87706402992922,35.407665621095994
249,131.77005820902656,35.407665621095994,131.6630523881239,35.31778848314357,131.87706402992922,35.497542759048414
250,131.77005820902656,35.497542759048414,131.6630523881239,35.407665621095994,131.87706402992922,35.587419897000835
251,131.77005820902656,35.587419897000835,131.6630523881239,35.497542759048414,131.87706402992922,35.677297034953256
252,131.77005820902656,35.677297034953256,131.6630523881239,35.587419897000835,131.87706402992922,35.767174172905676
253,131.87706402992922,33.7,131.77005820902656,33.61012286204758,131.98406985083187,33.78987713795242
254,131.87706402992922,33.78987713795242,131.77005820902656,33.7,131.98406985083187,33.879754275904844
255,131.87706402992922,33.879754275904844,131.77005820902656,33.78987713795242,131.98406985083187,33.969631413857265
256,131.87706402992922,33.969631413857265,131.77005820902656,33.879754275904844,131.98406985083187,34.059508551809685
257,131.87706402992922,34.059508551809685,131.77005820902656,33.969631413857265,131.98406985083187,34.149385689762106
258,131.87706402992922,34.149385689762106,131.77005820902656,34.059508551809685,131.98406985083187,34.239262827714526
259,131.87706402992922,34.239262827714526,131.77005820902656,34.149385689762106,131.98406985083187,34.32913996566695
260,131.87706402992922,34.32913996566695,131.77005820902656,34.239262827714526,131.98406985083187,34.41901710361937
261,131.87706402992922,34.41901710361937,131.77005820902656,34.32913996566695,131.98406985083187,34.50889424157179
262,131.87706402992922,34.50889424157179,131.77005820902656,34.41901710361937,131.98406985083187,34.59877137952421
263,131.87706402992922,34.59877137952421,131.77005820902656,34.50889424157179,131.98406985083187,34.68864851747663
264,131.87706402992922,34.68864851747663,131.77005820902656,34.59877137952421,131.98406985083187,34.77852565542905
265,131.87706402992922,34.77852565542905,131.77005820902656,34.68864851747663,131.98406985083187,34.86840279338147
266,131.87706402992922,34.86840279338147,131.77005820902656,34.77852565542905,131.98406985083187,34.95827993133389
267,131.87706402992922,34.95827993133389,131.77005820902656,34.86840279338147,131.98406985083187,35.04815706928631
268,131.87706402992922,35.04815706928631,131.77005820902656,34.95827993133389,131.98406985083187,35.13803420723873
269,131.87706402992922,35.13803420723873,131.77005820902656,35.04815706928631,131.98406985083187,35.22791134519115
270,131.87706402992922,35.22791134519115,131.77005820902656,35.13803420723873,131.98406985083187,35.31778848314357
271,131.87706402992922,35.31778848314357,131.77005820902656,35.22791134519115,131.98406985083187,35.407665621095994
272,131.87706402992922,35.407665621095994,131.77005820902656,35.31778848314357,131.98406985083187,35.497542759048414
273,131.87706402992922,35.497542759048414,131.77005820902656,35.407665621095994,131.98406985083187,35.587419897000835
274,131.87706402992922,35.587419897000835,131.77005820902656,35.497542759048414,131.98406985083187,35.677297034953256
275,131.87706402992922,35.677297034953256,131.77005820902656,35.587419897000835,131.98406985083187,35.767174172905676
276,131.98406985083187,33.7,131.87706402992922,33.61012286204758,132.09107567173453,33.78987713795242
277,131.98406985083187,33.78987713795242,131.87706402992922,33.7,132.09107567173453,33.879754275904844
278,131.98406985083187,33.879754275904844,131.87706402992922,33.78987713795242,132.09107567173453,33.969631413857265
279,131.98406985083187,33.969631413857265,131.87706402992922,33.879754275904844,132.09107567173453,34.059508551809685
280,131.98406985083187,34.059508551809685,131.87706402992922,33.969631413857265,132.09107567173453,34.149385689762106
281,131.98406985083187,34.149385689762106,131.87706402992922,34.059508551809685,132.09107567173453,34.239262827714526
282,131.98406985083187,34.239262827714526,131.87706402992922,34.149385689762106,132.09107567173453,34.32913996566695
283,131.98406985083187,34.32913996566695,131.87706402992922,34.239262827714526,132.09107567173453,34.41901710361937
