,Unnamed: 0,Unnamed: 0.1,center-lon,center-lat,xmin,ymin,xmax,ymax,strain-rate,strainratecor
0,0,0,130.7,33.7,130.5929941790973,33.610122862047575,130.80700582090265,33.78987713795242,1.8611013785115766e-07,186.11013785115767
1,1,1,130.7,33.78987713795242,130.5929941790973,33.7,130.80700582090265,33.879754275904844,1.816413456320205e-07,181.6413456320205
2,2,2,130.7,33.879754275904844,130.5929941790973,33.78987713795242,130.80700582090265,33.969631413857265,1.2253908389121256e-07,122.53908389121257
3,3,3,130.7,33.969631413857265,130.5929941790973,33.879754275904844,130.80700582090265,34.059508551809685,2.133597567072229e-07,213.35975670722289
4,4,4,130.7,34.059508551809685,130.5929941790973,33.969631413857265,130.80700582090265,34.149385689762106,0.0,0.0
5,5,5,130.7,34.149385689762106,130.5929941790973,34.059508551809685,130.80700582090265,34.239262827714526,0.0,0.0
6,6,6,130.7,34.239262827714526,130.5929941790973,34.149385689762106,130.80700582090265,34.32913996566695,1.0033456095115496e-07,100.33456095115496
7,7,7,130.7,34.32913996566695,130.5929941790973,34.239262827714526,130.80700582090265,34.41901710361937,4.390243052331824e-07,439.0243052331824
8,8,8,130.7,34.41901710361937,130.5929941790973,34.32913996566695,130.80700582090265,34.50889424157179,4.7623466298559027e-07,476.23466298559026
9,9,9,130.7,34.50889424157179,130.5929941790973,34.41901710361937,130.80700582090265,34.59877137952421,1.8605178876204018e-08,18.605178876204018
10,10,10,130.7,34.59877137952421,130.5929941790973,34.50889424157179,130.80700582090265,34.68864851747663,0.0,0.0
11,11,11,130.7,34.68864851747663,130.5929941790973,34.59877137952421,130.80700582090265,34.77852565542905,0.0,0.0
12,12,12,130.7,34.77852565542905,130.5929941790973,34.68864851747663,130.80700582090265,34.86840279338147,0.0,0.0
13,13,13,130.7,34.86840279338147,130.5929941790973,34.77852565542905,130.80700582090265,34.95827993133389,0.0,0.0
14,14,14,130.7,34.95827993133389,130.5929941790973,34.86840279338147,130.80700582090265,35.04815706928631,0.0,0.0
15,15,15,130.7,35.04815706928631,130.5929941790973,34.95827993133389,130.80700582090265,35.13803420723873,0.0,0.0
16,16,16,130.7,35.13803420723873,130.5929941790973,35.04815706928631,130.80700582090265,35.22791134519115,0.0,0.0
17,17,17,130.7,35.22791134519115,130.5929941790973,35.13803420723873,130.80700582090265,35.317788483143566,0.0,0.0
18,18,18,130.7,35.317788483143566,130.5929941790973,35.22791134519115,130.80700582090265,35.407665621095994,0.0,0.0
19,19,19,130.7,35.407665621095994,130.5929941790973,35.317788483143566,130.80700582090265,35.49754275904841,0.0,0.0
20,20,20,130.7,35.49754275904841,130.5929941790973,35.407665621095994,130.80700582090265,35.587419897000835,0.0,0.0
21,21,21,130.7,35.587419897000835,130.5929941790973,35.49754275904841,130.80700582090265,35.677297034953256,0.0,0.0
22,22,22,130.7,35.677297034953256,130.5929941790973,35.587419897000835,130.80700582090265,35.767174172905676,0.0,0.0
23,23,23,130.80700582090265,33.7,130.7,33.610122862047575,130.9140116418053,33.78987713795242,3.591136466399509e-08,35.91136466399509
24,24,24,130.80700582090265,33.78987713795242,130.7,33.7,130.9140116418053,33.879754275904844,1.8382046755463322e-07,183.8204675546332
25,25,25,130.80700582090265,33.879754275904844,130.7,33.78987713795242,130.9140116418053,33.969631413857265,3.591136466399509e-08,35.91136466399509
26,26,26,130.80700582090265,33.969631413857265,130.7,33.879754275904844,130.9140116418053,34.059508551809685,1.8382046755463322e-07,183.8204675546332
27,27,27,130.80700582090265,34.059508551809685,130.7,33.969631413857265,130.9140116418053,34.149385689762106,0.0,0.0
28,28,28,130.80700582090265,34.149385689762106,130.7,34.059508551809685,130.9140116418053,34.239262827714526,8.236502176847687e-08,82.36502176847686
29,29,29,130.80700582090265,34.239262827714526,130.7,34.149385689762106,130.9140116418053,34.32913996566695,2.8201899201846397e-07,282.01899201846396
30,30,30,130.80700582090265,34.32913996566695,130.7,34.239262827714526,130.9140116418053,34.41901710361937,7.145291211272805e-08,71.45291211272806
31,31,31,130.80700582090265,34.41901710361937,130.7,34.32913996566695,130.9140116418053,34.50889424157179,7.145291211272805e-08,71.45291211272806
32,32,32,130.80700582090265,34.50889424157179,130.7,34.41901710361937,130.9140116418053,34.59877137952421,0.0,0.0
33,33,33,130.80700582090265,34.59877137952421,130.7,34.50889424157179,130.9140116418053,34.68864851747663,0.0,0.0
34,34,34,130.80700582090265,34.68864851747663,130.7,34.59877137952421,130.9140116418053,34.77852565542905,0.0,0.0
35,35,35,130.80700582090265,34.77852565542905,130.7,34.68864851747663,130.9140116418053,34.86840279338147,0.0,0.0
36,36,36,130.80700582090265,34.86840279338147,130.7,34.77852565542905,130.9140116418053,34.95827993133389,0.0,0.0
37,37,37,130.80700582090265,34.95827993133389,130.7,34.86840279338147,130.9140116418053,35.04815706928631,0.0,0.0
38,38,38,130.80700582090265,35.04815706928631,130.7,34.95827993133389,130.9140116418053,35.13803420723873,0.0,0.0
39,39,39,130.80700582090265,35.13803420723873,130.7,35.04815706928631,130.9140116418053,35.22791134519115,0.0,0.0
40,40,40,130.80700582090265,35.22791134519115,130.7,35.13803420723873,130.9140116418053,35.317788483143566,0.0,0.0
41,41,41,130.80700582090265,35.317788483143566,130.7,35.22791134519115,130.9140116418053,35.407665621095994,0.0,0.0
42,42,42,130.80700582090265,35.407665621095994,130.7,35.317788483143566,130.9140116418053,35.49754275904841,0.0,0.0
43,43,43,130.80700582090265,35.49754275904841,130.7,35.407665621095994,130.9140116418053,35.587419897000835,0.0,0.0
44,44,44,130.80700582090265,35.587419897000835,130.7,35.49754275904841,130.9140116418053,35.677297034953256,0.0,0.0
45,45,45,130.80700582090265,35.677297034953256,130.7,35.587419897000835,130.9140116418053,35.767174172905676,0.0,0.0
46,46,46,130.9140116418053,33.7,130.80700582090265,33.610122862047575,131.02101746270796,33.78987713795242,3.591136466399509e-08,35.91136466399509
47,47,47,130.9140116418053,33.78987713795242,130.80700582090265,33.7,131.02101746270796,33.879754275904844,9.191023377731658e-08,91.91023377731658
48,48,48,130.9140116418053,33.879754275904844,130.80700582090265,33.78987713795242,131.02101746270796,33.969631413857265,1.7955682331997545e-08,17.955682331997544
49,49,49,130.9140116418053,33.969631413857265,130.80700582090265,33.879754275904844,131.02101746270796,34.059508551809685,9.191023377731658e-08,91.91023377731658
50,50,50,130.9140116418053,34.059508551809685,130.80700582090265,33.969631413857265,131.02101746270796,34.149385689762106,6.439548258771874e-08,64.39548258771873
51,51,51,130.9140116418053,34.149385689762106,130.80700582090265,34.059508551809685,131.02101746270796,34.239262827714526,2.640494528374839e-07,264.0494528374839
52,52,52,130.9140116418053,34.239262827714526,130.80700582090265,34.149385689762106,131.02101746270796,34.32913996566695,5.979467590971946e-07,597.9467590971947
53,53,53,130.9140116418053,34.32913996566695,130.80700582090265,34.239262827714526,131.02101746270796,34.41901710361937,1.986388185976645e-07,198.6388185976645
54,54,54,130.9140116418053,34.41901710361937,130.80700582090265,34.32913996566695,131.02101746270796,34.50889424157179,0.0,0.0
55,55,55,130.9140116418053,34.50889424157179,130.80700582090265,34.41901710361937,131.02101746270796,34.59877137952421,0.0,0.0
56,56,56,130.9140116418053,34.59877137952421,130.80700582090265,34.50889424157179,131.02101746270796,34.68864851747663,0.0,0.0
57,57,57,130.9140116418053,34.68864851747663,130.80700582090265,34.59877137952421,131.02101746270796,34.77852565542905,0.0,0.0
58,58,58,130.9140116418053,34.77852565542905,130.80700582090265,34.68864851747663,131.02101746270796,34.86840279338147,0.0,0.0
59,59,59,130.9140116418053,34.86840279338147,130.80700582090265,34.77852565542905,131.02101746270796,34.95827993133389,0.0,0.0
60,60,60,130.9140116418053,34.95827993133389,130.80700582090265,34.86840279338147,131.02101746270796,35.04815706928631,0.0,0.0
61,61,61,130.9140116418053,35.04815706928631,130.80700582090265,34.95827993133389,131.02101746270796,35.13803420723873,0.0,0.0
62,62,62,130.9140116418053,35.13803420723873,130.80700582090265,35.04815706928631,131.02101746270796,35.22791134519115,0.0,0.0
63,63,63,130.9140116418053,35.22791134519115,130.80700582090265,35.13803420723873,131.02101746270796,35.317788483143566,0.0,0.0
64,64,64,130.9140116418053,35.317788483143566,130.80700582090265,35.22791134519115,131.02101746270796,35.407665621095994,0.0,0.0
65,65,65,130.9140116418053,35.407665621095994,130.80700582090265,35.317788483143566,131.02101746270796,35.49754275904841,0.0,0.0
66,66,66,130.9140116418053,35.49754275904841,130.80700582090265,35.407665621095994,131.02101746270796,35.587419897000835,0.0,0.0
67,67,67,130.9140116418053,35.587419897000835,130.80700582090265,35.49754275904841,131.02101746270796,35.677297034953256,0.0,0.0
68,68,68,130.9140116418053,35.677297034953256,130.80700582090265,35.587419897000835,131.02101746270796,35.767174172905676,0.0,0.0
69,69,69,131.02101746270796,33.7,130.9140116418053,33.610122862047575,131.12802328361062,33.78987713795242,0.0,0.0
70,70,70,131.02101746270796,33.78987713795242,130.9140116418053,33.7,131.12802328361062,33.879754275904844,0.0,0.0
71,71,71,131.02101746270796,33.879754275904844,130.9140116418053,33.78987713795242,131.12802328361062,33.969631413857265,0.0,0.0
72,72,72,131.02101746270796,33.969631413857265,130.9140116418053,33.879754275904844,131.12802328361062,34.059508551809685,3.947780581977406e-08,39.47780581977406
73,73,73,131.02101746270796,34.059508551809685,130.9140116418053,33.969631413857265,131.12802328361062,34.149385689762106,2.885222595207605e-07,288.5222595207605
74,74,74,131.02101746270796,34.149385689762106,130.9140116418053,34.059508551809685,131.12802328361062,34.239262827714526,5.231001564833371e-07,523.1001564833371
75,75,75,131.02101746270796,34.239262827714526,130.9140116418053,34.149385689762106,131.12802328361062,34.32913996566695,2.3457789696257644e-07,234.57789696257643
76,76,76,131.02101746270796,34.32913996566695,130.9140116418053,34.239262827714526,131.12802328361062,34.41901710361937,4.781249999999999e-10,0.4781249999999999
77,77,77,131.02101746270796,34.41901710361937,130.9140116418053,34.32913996566695,131.12802328361062,34.50889424157179,0.0,0.0
78,78,78,131.02101746270796,34.50889424157179,130.9140116418053,34.41901710361937,131.12802328361062,34.59877137952421,0.0,0.0
79,79,79,131.02101746270796,34.59877137952421,130.9140116418053,34.50889424157179,131.12802328361062,34.68864851747663,0.0,0.0
80,80,80,131.02101746270796,34.68864851747663,130.9140116418053,34.59877137952421,131.12802328361062,34.77852565542905,0.0,0.0
81,81,81,131.02101746270796,34.77852565542905,130.9140116418053,34.68864851747663,131.12802328361062,34.86840279338147,0.0,0.0
82,82,82,131.02101746270796,34.86840279338147,130.9140116418053,34.77852565542905,131.12802328361062,34.95827993133389,0.0,0.0
83,83,83,131.02101746270796,34.95827993133389,130.9140116418053,34.86840279338147,131.12802328361062,35.04815706928631,0.0,0.0
84,84,84,131.02101746270796,35.04815706928631,130.9140116418053,34.95827993133389,131.12802328361062,35.13803420723873,0.0,0.0
85,85,85,131.02101746270796,35.13803420723873,130.9140116418053,35.04815706928631,131.12802328361062,35.22791134519115,0.0,0.0
86,86,86,131.02101746270796,35.22791134519115,130.9140116418053,35.13803420723873,131.12802328361062,35.317788483143566,0.0,0.0
87,87,87,131.02101746270796,35.317788483143566,130.9140116418053,35.22791134519115,131.12802328361062,35.407665621095994,0.0,0.0
88,88,88,131.02101746270796,35.407665621095994,130.9140116418053,35.317788483143566,131.12802328361062,35.49754275904841,0.0,0.0
89,89,89,131.02101746270796,35.49754275904841,130.9140116418053,35.407665621095994,131.12802328361062,35.587419897000835,0.0,0.0
90,90,90,131.02101746270796,35.587419897000835,130.9140116418053,35.49754275904841,131.12802328361062,35.677297034953256,0.0,0.0
91,91,91,131.02101746270796,35.677297034953256,130.9140116418053,35.587419897000835,131.12802328361062,35.767174172905676,0.0,0.0
92,92,92,131.12802328361062,33.7,131.02101746270796,33.610122862047575,131.23502910451327,33.78987713795242,0.0,0.0
93,93,93,131.12802328361062,33.78987713795242,131.02101746270796,33.7,131.23502910451327,33.879754275904844,0.0,0.0
94,94,94,131.12802328361062,33.879754275904844,131.02101746270796,33.78987713795242,131.23502910451327,33.969631413857265,2.6202729045525042e-08,26.202729045525043
95,95,95,131.12802328361062,33.969631413857265,131.02101746270796,33.879754275904844,131.23502910451327,34.059508551809685,9.313166133062912e-08,93.13166133062913
96,96,96,131.12802328361062,34.059508551809685,131.02101746270796,33.969631413857265,131.23502910451327,34.149385689762106,1.5973129434532305e-07,159.73129434532305
97,97,97,131.12802328361062,34.149385689762106,131.02101746270796,34.059508551809685,131.23502910451327,34.239262827714526,1.5973129434532305e-07,159.73129434532305
98,98,98,131.12802328361062,34.239262827714526,131.02101746270796,34.149385689762106,131.23502910451327,34.32913996566695,0.0,0.0
99,99,99,131.12802328361062,34.32913996566695,131.02101746270796,34.239262827714526,131.23502910451327,34.41901710361937,0.0,0.0
100,100,100,131.12802328361062,34.41901710361937,131.02101746270796,34.32913996566695,131.23502910451327,34.50889424157179,0.0,0.0
101,101,101,131.12802328361062,34.50889424157179,131.02101746270796,34.41901710361937,131.23502910451327,34.59877137952421,0.0,0.0
102,102,102,131.12802328361062,34.59877137952421,131.02101746270796,34.50889424157179,131.23502910451327,34.68864851747663,0.0,0.0
103,103,103,131.12802328361062,34.68864851747663,131.02101746270796,34.59877137952421,131.23502910451327,34.77852565542905,0.0,0.0
104,104,104,131.12802328361062,34.77852565542905,131.02101746270796,34.68864851747663,131.23502910451327,34.86840279338147,0.0,0.0
105,105,105,131.12802328361062,34.86840279338147,131.02101746270796,34.77852565542905,131.23502910451327,34.95827993133389,0.0,0.0
106,106,106,131.12802328361062,34.95827993133389,131.02101746270796,34.86840279338147,131.23502910451327,35.04815706928631,0.0,0.0
107,107,107,131.12802328361062,35.04815706928631,131.02101746270796,34.95827993133389,131.23502910451327,35.13803420723873,0.0,0.0
108,108,108,131.12802328361062,35.13803420723873,131.02101746270796,35.04815706928631,131.23502910451327,35.22791134519115,0.0,0.0
109,109,109,131.12802328361062,35.22791134519115,131.02101746270796,35.13803420723873,131.23502910451327,35.317788483143566,0.0,0.0
110,110,110,131.12802328361062,35.317788483143566,131.02101746270796,35.22791134519115,131.23502910451327,35.407665621095994,0.0,0.0
111,111,111,131.12802328361062,35.407665621095994,131.02101746270796,35.317788483143566,131.23502910451327,35.49754275904841,0.0,0.0
112,112,112,131.12802328361062,35.49754275904841,131.02101746270796,35.407665621095994,131.23502910451327,35.587419897000835,0.0,0.0
113,113,113,131.12802328361062,35.587419897000835,131.02101746270796,35.49754275904841,131.23502910451327,35.677297034953256,0.0,0.0
114,114,114,131.12802328361062,35.677297034953256,131.02101746270796,35.587419897000835,131.23502910451327,35.767174172905676,0.0,0.0
115,115,115,131.23502910451327,33.7,131.12802328361062,33.610122862047575,131.34203492541593,33.78987713795242,2.8375209831066477e-08,28.375209831066478
116,116,116,131.23502910451327,33.78987713795242,131.12802328361062,33.7,131.34203492541593,33.879754275904844,7.03125e-08,70.3125
117,117,117,131.23502910451327,33.879754275904844,131.12802328361062,33.78987713795242,131.34203492541593,33.969631413857265,7.86081871365751e-08,78.60818713657511
118,118,118,131.23502910451327,33.969631413857265,131.12802328361062,33.879754275904844,131.34203492541593,34.059508551809685,1.0730771102171012e-07,107.30771102171012
119,119,119,131.23502910451327,34.059508551809685,131.12802328361062,33.969631413857265,131.34203492541593,34.149385689762106,5.490225293066003e-08,54.90225293066003
120,120,120,131.23502910451327,34.149385689762106,131.12802328361062,34.059508551809685,131.34203492541593,34.239262827714526,0.0,0.0
121,121,121,131.23502910451327,34.239262827714526,131.12802328361062,34.149385689762106,131.34203492541593,34.32913996566695,0.0,0.0
122,122,122,131.23502910451327,34.32913996566695,131.12802328361062,34.239262827714526,131.34203492541593,34.41901710361937,0.0,0.0
123,123,123,131.23502910451327,34.41901710361937,131.12802328361062,34.32913996566695,131.34203492541593,34.50889424157179,0.0,0.0
124,124,124,131.23502910451327,34.50889424157179,131.12802328361062,34.41901710361937,131.34203492541593,34.59877137952421,0.0,0.0
125,125,125,131.23502910451327,34.59877137952421,131.12802328361062,34.50889424157179,131.34203492541593,34.68864851747663,0.0,0.0
126,126,126,131.23502910451327,34.68864851747663,131.12802328361062,34.59877137952421,131.34203492541593,34.77852565542905,0.0,0.0
127,127,127,131.23502910451327,34.77852565542905,131.12802328361062,34.68864851747663,131.34203492541593,34.86840279338147,0.0,0.0
128,128,128,131.23502910451327,34.86840279338147,131.12802328361062,34.77852565542905,131.34203492541593,34.95827993133389,0.0,0.0
129,129,129,131.23502910451327,34.95827993133389,131.12802328361062,34.86840279338147,131.34203492541593,35.04815706928631,0.0,0.0
130,130,130,131.23502910451327,35.04815706928631,131.12802328361062,34.95827993133389,131.34203492541593,35.13803420723873,0.0,0.0
131,131,131,131.23502910451327,35.13803420723873,131.12802328361062,35.04815706928631,131.34203492541593,35.22791134519115,0.0,0.0
132,132,132,131.23502910451327,35.22791134519115,131.12802328361062,35.13803420723873,131.34203492541593,35.317788483143566,0.0,0.0
133,133,133,131.23502910451327,35.317788483143566,131.12802328361062,35.22791134519115,131.34203492541593,35.407665621095994,0.0,0.0
134,134,134,131.23502910451327,35.407665621095994,131.12802328361062,35.317788483143566,131.34203492541593,35.49754275904841,0.0,0.0
135,135,135,131.23502910451327,35.49754275904841,131.12802328361062,35.407665621095994,131.34203492541593,35.587419897000835,0.0,0.0
136,136,136,131.23502910451327,35.587419897000835,131.12802328361062,35.49754275904841,131.34203492541593,35.677297034953256,0.0,0.0
137,137,137,131.23502910451327,35.677297034953256,131.12802328361062,35.587419897000835,131.34203492541593,35.767174172905676,0.0,0.0
138,138,138,131.34203492541593,33.7,131.23502910451327,33.610122862047575,131.4490407463186,33.78987713795242,5.427260959066806e-07,542.7260959066806
139,139,139,131.34203492541593,33.78987713795242,131.23502910451327,33.7,131.4490407463186,33.879754275904844,3.660689423606977e-07,366.06894236069775
140,140,140,131.34203492541593,33.879754275904844,131.23502910451327,33.78987713795242,131.4490407463186,33.969631413857265,1.5509066020553538e-07,155.09066020553539
141,141,141,131.34203492541593,33.969631413857265,131.23502910451327,33.879754275904844,131.4490407463186,34.059508551809685,1.9523355141530984e-07,195.23355141530985
142,142,142,131.34203492541593,34.059508551809685,131.23502910451327,33.969631413857265,131.4490407463186,34.149385689762106,2.2155702460975275e-07,221.55702460975274
143,143,143,131.34203492541593,34.149385689762106,131.23502910451327,34.059508551809685,131.4490407463186,34.239262827714526,1.9523355141530984e-07,195.23355141530985
144,144,144,131.34203492541593,34.239262827714526,131.23502910451327,34.149385689762106,131.4490407463186,34.32913996566695,3.060120637201862e-07,306.01206372018623
145,145,145,131.34203492541593,34.32913996566695,131.23502910451327,34.239262827714526,131.4490407463186,34.41901710361937,0.0,0.0
146,146,146,131.34203492541593,34.41901710361937,131.23502910451327,34.32913996566695,131.4490407463186,34.50889424157179,0.0,0.0
147,147,147,131.34203492541593,34.50889424157179,131.23502910451327,34.41901710361937,131.4490407463186,34.59877137952421,0.0,0.0
148,148,148,131.34203492541593,34.59877137952421,131.23502910451327,34.50889424157179,131.4490407463186,34.68864851747663,0.0,0.0
149,149,149,131.34203492541593,34.68864851747663,131.23502910451327,34.59877137952421,131.4490407463186,34.77852565542905,0.0,0.0
150,150,150,131.34203492541593,34.77852565542905,131.23502910451327,34.68864851747663,131.4490407463186,34.86840279338147,0.0,0.0
151,151,151,131.34203492541593,34.86840279338147,131.23502910451327,34.77852565542905,131.4490407463186,34.95827993133389,0.0,0.0
152,152,152,131.34203492541593,34.95827993133389,131.23502910451327,34.86840279338147,131.4490407463186,35.04815706928631,0.0,0.0
153,153,153,131.34203492541593,35.04815706928631,131.23502910451327,34.95827993133389,131.4490407463186,35.13803420723873,0.0,0.0
154,154,154,131.34203492541593,35.13803420723873,131.23502910451327,35.04815706928631,131.4490407463186,35.22791134519115,0.0,0.0
155,155,155,131.34203492541593,35.22791134519115,131.23502910451327,35.13803420723873,131.4490407463186,35.317788483143566,0.0,0.0
156,156,156,131.34203492541593,35.317788483143566,131.23502910451327,35.22791134519115,131.4490407463186,35.407665621095994,0.0,0.0
157,157,157,131.34203492541593,35.407665621095994,131.23502910451327,35.317788483143566,131.4490407463186,35.49754275904841,0.0,0.0
158,158,158,131.34203492541593,35.49754275904841,131.23502910451327,35.407665621095994,131.4490407463186,35.587419897000835,0.0,0.0
159,159,159,131.34203492541593,35.587419897000835,131.23502910451327,35.49754275904841,131.4490407463186,35.677297034953256,0.0,0.0
160,160,160,131.34203492541593,35.677297034953256,131.23502910451327,35.587419897000835,131.4490407463186,35.767174172905676,0.0,0.0
161,161,161,131.4490407463186,33.7,131.34203492541593,33.610122862047575,131.55604656722124,33.78987713795242,4.4070240572145424e-07,440.7024057214542
162,162,162,131.4490407463186,33.78987713795242,131.34203492541593,33.7,131.55604656722124,33.879754275904844,6.458619400482647e-07,645.8619400482647
163,163,163,131.4490407463186,33.879754275904844,131.34203492541593,33.78987713795242,131.55604656722124,33.969631413857265,4.058350381568243e-07,405.83503815682434
164,164,164,131.4490407463186,33.969631413857265,131.34203492541593,33.879754275904844,131.55604656722124,34.059508551809685,1.2435610219903787e-07,124.35610219903788
165,165,165,131.4490407463186,34.059508551809685,131.34203492541593,33.969631413857265,131.55604656722124,34.149385689762106,1.7000347653483002e-07,170.00347653483
166,166,166,131.4490407463186,34.149385689762106,131.34203492541593,34.059508551809685,131.55604656722124,34.239262827714526,2.0175669197641832e-08,20.17566919764183
167,167,167,131.4490407463186,34.239262827714526,131.34203492541593,34.149385689762106,131.55604656722124,34.32913996566695,1.7560906033081348e-07,175.6090603308135
